Cave_ID,Cave_String,Year,Date,start_time,end_time,Taken_from_first-last_bird,hours,number_persons,net_length,only_nest_check,Only_during_day,Notebook,Remarks
,MT24_Majjistral_Eggshell,2017,27/03/2017,19:15,22:30,NO,3.25,1,0,NO,NO,5,
,MT24_Majjistral_Thomas,2017,27/03/2017,19:15,22:30,NO,3.25,1,0,NO,NO,5,
,MT09_RM01,2017,05/04/2017,15:00,17:30,NO,0,1,0,YES,YES,6,
,MT09_RM05BT_Upper,2017,05/04/2017,19:20,19:20,YES,0,1,0,YES,YES,5,1 bird checked
,MT09_RM01,2017,07/04/2017,10:25,11:50,NO,0,1,0,YES,YES,6,
,MT09_RM05GC_Central,2017,11/04/2017,18:00,19:20,NO,0.33,2,0,YES,NO,6,birds only checked in NS9 and NS4
,MT24_Majjistral_Subt,2017,12/04/2017,20:10,20:10,NO,0,1,0,YES,NO,5,1 out of 8 checked
,MT24_Majjistral_Thomas,2017,12/04/2017,20:30,21:30,YES,1,1,0,NO,NO,5,
,MT24_Majjistral_Thomas,2017,12/04/2017,21:30,21:30,YES,0,1,0,YES,NO,5,
,MT24_Majjistral_Eggshell,2017,12/04/2017,20:30,21:30,YES,1,1,0,NO,NO,5,
,MT24_Majjistral_Eggshell,2017,13/04/2017,20:30,22:30,NO,2,1,0,NO,NO,5,
,MT24_Majjistral_Thomas,2017,13/04/2017,20:30,22:30,NO,2,1,0,NO,NO,5,
,MT09_RM05BT_Upper,2017,17/04/2017,19:25,20:00,NO,0.5,2,0,YES,YES,5,only 1 out of 6 birds checked
,MT09_RM01,2017,17/04/2017,20:30,22:00,NO,1.25,2,0,NO,NO,5,
,MT09_RM01_Lower,2017,18/04/2017,21:45,22:00,YES,0.25,2,0,NO,NO,6,below big crack
,MT09_RM01,2017,18/04/2017,22:00,23:45,YES,1.75,2,0,NO,NO,6,
,MT24_Majjistral_Eggshell,2017,18/04/2017,20:15,00:30,NO,4,1,0,NO,NO,5,
,MT24_Majjistral_Thomas,2017,18/04/2017,20:15,00:30,NO,4,1,0,NO,NO,5,
,MT17_Cominotto_1,2017,20/04/2017,21:00,22:30,NO,2.5,2,0,NO,NO,6,when does it get dark? In 19:15
,MT17_Cominotto_2,2017,20/04/2017,20:00,21:30,NO,1.5,1,0,NO,NO,5,when does it get dark? In 19:16
,MT17_Cominotto_7,2017,20/04/2017,21:00,22:15,NO,1.25,2,0,NO,NO,6,no birds caught
,MT17_Comino_Shelf,2017,21/04/2017,10:30,12:00,NO,1.5,2,0,YES,YES,5,
,MT24_Majjistral_Eggshell,2017,25/04/2017,20:15,23:00,NO,2.75,1,0,NO,NO,5,
,MT24_Majjistral_Thomas,2017,25/04/2017,20:15,23:00,NO,2.5,1,0,NO,NO,5,
,MT09_RM04A,2017,27/04/2017,20:30,22:00,NO,1.5,2,0,NO,NO,6,
,MT24_Majjistral_Eggshell,2017,27/04/2017,20:30,23:30,NO,3,1,0,NO,NO,5,
,MT24_Majjistral_Thomas,2017,27/04/2017,20:30,23:30,NO,2.75,1,0,NO,NO,5,
,MT09_RM05GC_Central,2017,28/04/2017,20:30,22:45,NO,2.25,3,0,NO,NO,6,
,MT09_RM05GC_Central,2017,28/04/2017,20:30,20:30,NO,0,1,0,YES,NO,6,
,MT09_RM05GC_South,2017,28/04/2017,20:30,22:40,NO,2.17,2,0,NO,NO,5,
,MT09_RM05BT,2017,28/04/2017,19:00,19:30,NO,0.5,1,0,YES,YES,5,
,MT09_RM05BT_Upper,2017,28/04/2017,19:00,19:30,NO,0.5,1,0,YES,YES,5,2 out of 4 birds checked
,MT09_RM04A,2017,02/05/2017,20:00,22:30,NO,2,2,0,NO,NO,5,
,MT09_RM01,2017,05/05/2017,18:00,19:00,NO,1,2,0,YES,YES,5,
,MT09_RM05BT_Upper,2017,10/05/2017,19:40,20:30,NO,0.75,1,0,YES,YES,5,
,MT24_Majjistral_Eggshell,2017,12/05/2017,20:45,23:30,NO,2.75,1,0,NO,NO,5,
,MT24_Majjistral_Thomas,2017,12/05/2017,20:45,23:30,NO,2.5,1,0,NO,NO,5,
,MT09_RM04D,2017,13/05/2017,21:00,22:20,NO,1.25,2,0,NO,NO,5,
,MT09_RM04C,2017,13/05/2017,22:25,23:10,NO,0.75,2,0,NO,NO,5,
,MT24_Cumnija_South_Cave,2017,14/05/2017,19:40,19:50,YES,0.17,1,0,YES,NO,5,c-ringing
,MT24_Cumnija_South_NS4,2017,14/05/2017,20:05,22:20,YES,0.17,1,0,YES,NO,5,inc. c-ringing
,MT24_Cumnija_North,2017,14/05/2017,21:00,22:45,NO,1.75,1,24,NO,NO,5,
,MT30_TaCenc_Benscave,2017,15/05/2017,15:45,16:15,NO,0.5,1,0,YES,YES,6,egg broken - nest abandoned
,MT24_Majjistral_NS2_NS3,2017,17/05/2017,20:00,20:00,NO,0,1,0,YES,NO,5,c-ringing
,MT22_StPauls_MainCave,2017,19/05/2017,21:00,23:15,NO,2,2,24,NO,NO,5,
,MT22_StPauls_WestCave,2017,19/05/2017,21:00,23:25,NO,2.25,1,0,NO,NO,4&5,
,MT22_StPauls_MainCave,2017,19/05/2017,23:15,00:30,NO,0.75,1,0,NO,NO,5,catching by hand only
,MT09_RM05GC,2017,22/05/2017,18:30,20:00,NO,1.5,2,0,YES,YES,6,"S10, 9, 4, 3, inc. chick ringing"
,MT09_RM04B,2017,22/05/2017,20:30,20:45,NO,0.25,2,0,YES,NO,6,c-ringing
,MT24_Cumnija_North,2017,24/05/2017,20:30,23:30,NO,3,2,12,NO,NO,6,when gets dark?
,MT24_Cumnija_South,2017,24/05/2017,20:30,23:30,NO,3,2,12,NO,NO,6,
,MT24_Cumnija_South,2017,24/05/2017,22:30,22:30,YES,0,1,0,YES,NO,6,
,MT09_RM01,2017,26/05/2017,17:50,19:15,NO,1,2,0,YES,YES,6,c-ringing
,MT24_Majjistral_Subt,2017,26/05/2017,20:36,20:36,YES,0,1,0,YES,NO,6,c-ringing
,MT24_Majjistral_NS2_NS3,2017,26/05/2017,20:55,20:55,YES,0,1,0,YES,NO,6,c-ringing
,MT24_Majjistral_Thomas,2017,26/05/2017,20:30,20:30,YES,0,1,0,YES,NO,6,c-ringing
,MT24_Majjistral_Thomas,2017,26/05/2017,21:00,23:05,YES,1.75,1,0,NO,NO,6,
,MT24_Majjistral_Eggshell,2017,26/05/2017,21:00,23:05,YES,2,1,0,NO,NO,6,when gets dark?
,MT09_RM03_North,2017,29/05/2017,21:00,00:45,NO,3.75,1,12,NO,NO,6,
,MT09_RM03_South,2017,29/05/2017,21:00,00:45,NO,3.75,1,12,NO,NO,6,
,MT24_Majjistral_NorthCave,2017,30/05/2017,17:15,17:45,NO,0.5,1,0,YES,YES,5,c-ringing
,MT09_RM05GC_South,2017,30/05/2017,21:10,00:40,NO,3.5,2,0,NO,NO,5,
,MT27_Babu,2017,05/06/2017,11:55,12:30,YES,0.5,3,0,YES,YES,6,c-ringing
,MT24_Majjistral_Subt,2017,06/06/2017,19:20,19:20,YES,0,1,0,YES,NO,6,c-ringing
,MT24_Majjistral_Eggshell,2017,06/06/2017,20:30,20:30,YES,0,1,0,YES,NO,6,c-ringing
,MT24_Majjistral_Eggshell,2017,06/06/2017,21:00,22:55,NO,1.92,1,0,NO,NO,6,
,MT24_Majjistral_Thomas,2017,06/06/2017,21:00,22:55,NO,1.83,1,0,NO,NO,6,
,MT17_Comino_Bonsai,2017,07/06/2017,12:30,12:40,NO,0.17,1,0,YES,NO,6,c-ringing
,MT17_Cominotto_7,2017,07/06/2017,21:00,23:15,NO,2,2,0,NO,NO,6,2 out of 3 birds missed
,MT09_RM05BT_Upper,2017,08/06/2017,12:55,13:55,NO,1,1,0,YES,YES,4,c-ringing
,MT09_RM05BT_North,2017,08/06/2017,14:00,14:40,NO,0,1,0,YES,YES,4,c-ringing
,MT26_Migra_Seacave,2017,11/06/2017,14:00,14:30,YES,0.25,1,0,YES,YES,4,c-ringing
,MT24_Majjistral_South_1,2017,11/06/2017,17:40,18:25,NO,0.67,1,0,YES,YES,4,c-ringing
,MT09_RM03,2017,14/06/2017,21:00,23:30,NO,2.25,2,0,NO,NO,6,
,MT09_RM03_North,2017,14/06/2017,21:00,23:30,NO,2.25,2,12,NO,NO,6,
,MT09_RM03_South,2017,14/06/2017,21:00,23:30,NO,2.25,2,12,NO,NO,6,
,MT22_StPauls_WestCave,2017,15/06/2017,21:00,00:30,NO,3.5,1,0,NO,NO,6,
,MT22_StPauls_MainCave,2017,15/06/2017,21:00,00:30,NO,3.25,2,24,NO,NO,6,
,MT09_RM04D,2017,15/06/2017,19:50,21:15,NO,1.25,1,0,YES,YES,4,c-ringing
,MT09_RM04C,2017,15/06/2017,21:00,23:40,NO,2.67,2,0,NO,NO,4,
,MT09_RM05GC,2017,19/06/2017,21:15,23:45,NO,2.5,2,0,NO,NO,6,
,MT09_RM05GC_South,2017,19/06/2017,21:15,23:45,NO,2.5,2,0,NO,NO,6,
,MT09_RM05GC_Central,2017,19/06/2017,21:00,23:30,NO,0.25,1,0,YES,NO,6,c-ringing
,MT09_RM04A,2017,19/06/2017,21:15,23:45,NO,2,1,0,NO,NO,4,
,MT24_Majjistral_Eggshell,2017,19/06/2017,20:50,21:00,NO,0.17,1,0,YES,YES,4,c-ringing
,MT24_Majjistral_Eggshell,2017,19/06/2017,21:15,00:25,NO,3.17,1,0,NO,NO,4,
,MT24_Majjistral_Thomas,2017,19/06/2017,21:15,00:25,NO,3,1,0,NO,NO,4,
,MT09_RM04A,2017,20/06/2017,19:40,20:00,NO,0.33,3,0,YES,YES,6,c-ringing
,MT09_RM04D,2017,20/06/2017,21:00,23:30,NO,2.5,2,0,NO,NO,6,inc. c-ringing
,MT09_RM04C,2017,20/06/2017,22:30,23:00,YES,0.5,2,0,NO,NO,6,inc. c-ringing
,MT24_Cumnija_North,2017,20/06/2017,21:15,00:00,NO,2.75,1,12,NO,NO,4,"MN, but including two caught by hand in north burrow"
,MT24_Cumnija_South,2017,20/06/2017,21:15,00:00,NO,2.75,1,12,NO,NO,4,
,MT24_Cumnija_South_NS4,2017,20/06/2017,21:37,22:20,YES,0.08,1,0,YES,NO,4,
,MT24_Cumnija_South_Cave,2017,20/06/2017,21:45,23:55,YES,0.33,1,0,YES,NO,4,catching by hand birds in entrance
,MT09_RM05BT_Upper,2017,21/06/2017,21:20,23:00,NO,0.83,1,0,NO,NO,6,
,MT09_RM01,2017,21/06/2017,21:20,23:15,YES,2,1,0,NO,NO,4,inc. c-ringing
,MT09_RM01_Lower,2017,21/06/2017,21:30,23:00,NO,0.2,1,0,NO,NO,4,
,MT09_RM02_Lower,2017,21/06/2017,21:40,22:45,NO,1,1,0,NO,NO,4,inc. c-ringing
,MT09_RM05BT_Lower,2017,21/06/2017,21:20,23:00,NO,0.83,1,0,NO,NO,6,
,MT17_Cominotto,2017,22/06/2017,21:15,01:00,NO,3.5,1,0,NO,NO,6,
,MT17_Cominotto_1,2017,22/06/2017,21:15,01:00,NO,3.5,1,0,NO,NO,6,
,MT17_Cominotto_2,2017,22/06/2017,21:15,01:00,NO,0.5,1,0,NO,NO,6,
,MT17_Cominotto_3,2017,22/06/2017,21:15,01:00,NO,2,1,0,NO,NO,6,
,MT17_Cominotto_4,2017,22/06/2017,21:15,23:00,NO,1.75,1,0,NO,NO,6,
,MT17_Cominotto_7,2017,22/06/2017,21:15,00:30,NO,3,2,0,NO,NO,4,"inc. hole below cave 7, dangerous area"
,MT09_RM04A,2017,23/06/2017,21:50,23:00,YES,0.17,1,0,YES,NO,6,c-ringing
,MT09_RM04B,2017,23/06/2017,21:55,22:10,YES,0.17,1,0,NO,NO,6,
,MT09_RM04AB,2017,23/06/2017,22:55,23:00,YES,0.08,1,0,YES,NO,6,no bird handled
,MT09_RM05L,2017,23/06/2017,22:35,22:50,YES,0.25,1,0,NO,NO,6,no birds
,MT09_RM04C,2017,23/06/2017,22:15,22:35,YES,0.33,1,0,NO,NO,6,inc. c-ringing
,MT24_Delli_Upper,2017,25/06/2017,21:30,22:30,NO,1,1,0,NO,NO,4,no birds
,MT09_RM04A,2017,25/06/2017,21:30,23:15,YES,0.75,2,0,NO,NO,6,c-ringing
,MT09_RM04C,2017,25/06/2017,22:30,23:00,YES,0.5,2,0,NO,NO,6,c-ringing
,MT09_RM04C,2017,26/06/2017,21:00,23:00,YES,2,1,0,NO,NO,6,inc. c-ringing
,MT09_RM04A,2017,26/06/2017,23:20,01:45,YES,2.33,1,0,NO,NO,6,inc. c-ringing
,MT09_RM04D,2017,26/06/2017,21:00,22:35,NO,1.5,2,0,NO,NO,4,inc. c-ringing
,MT09_RM05L,2017,26/06/2017,23:10,23:30,YES,0.33,2,0,NO,NO,4,
,MT09_RM05GC_South,2017,26/06/2017,19:45,22:35,NO,3.75,2,0,NO,NO,4,
,MT09_RM05GC_Central,2017,26/06/2017,19:45,00:35,NO,3.75,2,0,NO,NO,4,
,MT09_RM05GC,2017,26/06/2017,19:45,22:35,NO,3.75,2,0,NO,NO,4,how to divide time for different ledges?
,MT22_StPauls_MainCave,2017,27/06/2017,21:30,23:15,NO,1.75,2,24,NO,NO,6,
,MT22_StPauls_WestCave,2017,27/06/2017,21:30,23:00,NO,1.5,1,0,NO,NO,4,no birds
,MT09_RM04B,2017,28/06/2017,21:30,22:00,NO,0.5,1,0,NO,NO,6,c-ringing
,MT09_RM04A,2017,28/06/2017,22:00,00:45,NO,2.25,1,0,NO,NO,6,inc. c-ringing
,MT09_RM03,2017,28/06/2017,21:00,22:45,NO,1.5,1,0,NO,NO,4 & 7,
,MT09_RM03_North,2017,28/06/2017,21:00,22:45,NO,1.5,1,0,NO,NO,4 & 7,inc. c-ringing
,MT09_RM05BT_Lower,2017,28/06/2017,23:30,00:10,NO,0.33,2,0,YES,NO,7,c-ringing
,MT09_RM03_South,2017,28/06/2017,21:00,22:45,NO,0.25,1,0,NO,NO,4,
,MT09_RM03_18to22,2017,28/06/2017,21:00,22:45,NO,1.5,1,0,NO,NO,7,
,MT09_RM05BT_Upper,2017,28/06/2017,23:30,00:10,NO,0.33,2,0,YES,NO,7,no birds
,MT24_Majjistral_Eggshell,2017,29/06/2017,21:15,23:00,NO,0.5,1,0,NO,NO,4,
,MT24_Majjistral_Thomas,2017,29/06/2017,21:00,23:00,NO,1,1,0,NO,NO,7,
,MT09_RM01,2017,30/06/2017,21:00,00:30,NO,3,2,0,NO,NO,6 & 7 ,c-ringing
,MT09_RM02_Lower,2017,30/06/2017,21:00,23:00,NO,2,2,0,NO,NO,7,inc. c-ringing
,MT09_RM01_Lower,2017,30/06/2017,21:00,23:15,NO,0.5,1,0,NO,NO,4,inc. c-ringing
,MT24_Majjistral_Eggshell,2017,03/07/2017,21:00,23:00,NO,1,2,0,NO,NO,6,c-ringing
,MT09_RM02_Lower,2017,04/07/2017,22:15,22:15,YES,0,1,0,YES,NO,7,
,MT09_RM01,2017,04/07/2017,21:00,21:45,NO,0.75,2,0,YES,NO,7,c-ringing
,MT09_RM03_North,2017,05/07/2017,21:00,23:00,NO,1.75,1,0,NO,NO,6,inc. c-ringing
,MT09_RM03,2017,05/07/2017,21:00,23:00,NO,1.75,1,0,NO,NO,6,
,MT17_Comino_Shelf,2017,05/07/2017,10:50,12:00,NO,1.08,2,0,YES,YES,7,no birds
,MT09_RM03_South,2017,05/07/2017,21:15,23:00,NO,0.5,1,0,NO,NO,6,
,MT09_RM03_18to22,2017,05/07/2017,21:15,23:00,NO,1.25,1,0,NO,NO,6,no birds
,MT09_RM05GC_Central,2017,06/07/2017,20:15,22:00,NO,1.5,2,0,NO,NO,6,inc. c-ringing
,MT09_RM05GC_North,2017,06/07/2017,20:15,22:00,NO,1.5,2,0,NO,NO,6,inc. c-ringing
,MT09_RM05GC_South,2017,06/07/2017,20:15,22:00,NO,1.5,2,0,NO,NO,6,inc. c-ringing
,MT09_RM04C,2017,06/07/2017,21:00,23:00,NO,2,1,0,NO,NO,4,c-ringing
,MT09_RM04D,2017,06/07/2017,22:25,23:00,NO,0.42,2,0,YES,NO,6,no birds
,MT24_Cumnija_North,2017,06/07/2017,21:00,22:45,NO,1.75,1,12,NO,NO,7,no birds
,MT24_Cumnija_South,2017,06/07/2017,21:00,22:45,NO,1.75,1,12,NO,NO,7,no birds
,MT24_Cumnija_South_Cave,2017,06/07/2017,21:00,22:45,NO,0.25,1,0,YES,NO,7,no birds
,MT24_Cumnija_South,2017,06/07/2017,21:00,22:45,NO,0.17,1,0,YES,NO,7,chick not reachable
,MT24_Majjistral_Eggshell,2017,07/07/2017,21:00,22:30,NO,0.75,1,0,NO,NO,6,inc. c-ringing
,MT24_Majjistral_Thomas,2017,07/07/2017,21:00,22:30,NO,0.75,1,0,NO,NO,6,no birds
,MT09_RM01,2017,07/07/2017,22:00,22:30,YES,0.5,2,0,NO,NO,4,
,MT09_RM02_Lower,2017,07/07/2017,22:00,22:30,YES,0.5,2,0,NO,NO,4,
,MT09_RM03,2017,10/07/2017,21:00,22:15,NO,1.25,1,12,NO,NO,7,
,MT09_RM03_North,2017,10/07/2017,21:00,22:15,NO,1.25,1,12,NO,NO,7,
,MT09_RM03_South,2017,10/07/2017,21:00,22:30,NO,0.5,1,0,NO,NO,7,no birds in rest of RM03
,MT09_RM03_18to22,2017,10/07/2017,21:00,22:30,NO,0.3,1,0,NO,NO,7,no birds
,MT24_Majjistral_Eggshell,2017,11/07/2017,21:40,22:30,NO,0.5,1,0,NO,NO,7,no birds
,MT24_Majjistral_Thomas,2017,11/07/2017,21:40,22:30,NO,0.5,1,0,NO,NO,7,no birds
,MT09_RM01,2017,12/07/2017,11:00,11:30,NO,2,2,0,YES,YES,,
,MT09_RM02_Lower,2017,12/07/2017,21:50,22:00,NO,0.33,2,0,NO,NO,7,
,MT09_RM05GC_Central,2017,26/07/2017,12:25,13:10,NO,0.08,1,0,YES,YES,4,NS11
,MT09_RM05GC_Central,2017,02/08/2017,17:15,17:40,NO,0.08,1,0,YES,YES,7,NS11
,MT09_RM01,2017,06/10/2017,09:45,10:45,NO,0.17,1,0,YES,YES,7,no birds
,MT24_Majjistral_Subt,2017,10/10/2017,17:40,17:50,YES,0.17,1,0,YES,YES,7,
,MT24_Majjistral_Subt,2017,12/10/2017,14:00,14:10,NO,0.17,1,0,YES,YES,8,
,MT09_RM01,2017,20/10/2017,14:25,15:00,NO,0.17,1,0,YES,YES,7,no birds
,MT24_Majjistral_Subt,2017,27/10/2017,10:30,10:35,NO,0.08,1,0,YES,YES,7,no birds
,MT09_RM01,2017,27/10/2017,12:35,13:10,NO,0.17,1,0,YES,YES,7,no birds
,MT24_Majjistral_Subt,2017,21/11/2017,10:30,10:30,NO,0,1,0,YES,YES,7,no birds
,MT24_Majjistral_Subt,2018,25/01/2018,18:00,18:30,NO,0.5,1,0,YES,YES,7,
,MT24_Majjistral_Eggshell,2018,25/01/2018,18:15,20:00,NO,1.75,1,0,NO,NO,7,
,MT24_Majjistral_Thomas,2018,25/01/2018,18:15,19:45,NO,1.5,2,0,NO,NO,7,
,MT24_Majjistral_NS2_NS3,2018,25/01/2018,19:40,19:40,YES,0,1,0,YES,NO,7,2 birds in nest 3 not pulled out
,MT24_Majjistral_Subt,2018,14/02/2018,11:00,11:10,NO,0.08,1,0,YES,YES,7,
,MT24_Majjistral_Subt,2018,27/02/2018,16:55,16:55,YES,0,1,0,YES,YES,7,"only 1 bird, tunnel nest not checked"
,MT09_RM01,2018,01/03/2018,15:00,16:00,NO,0.05,1,0,YES,YES,8,nestboxes Big Crack
,MT09_RM04D,2018,04/03/2018,19:00,20:00,NO,1,3,0,NO,NO,2.15-9.15,
,MT24_Majjistral_Eggshell,2018,04/03/2018,18:30,19:45,NO,1,1,0,NO,YES,7,
,MT24_Majjistral_Thomas,2018,04/03/2018,18:30,19:45,NO,1,2,0,NO,YES,7,
,MT22_StPauls_WestCave,2018,09/03/2018,19:00,21:50,NO,2.83,1,0,NO,NO,7,
,MT22_StPauls_MainCave,2018,09/03/2018,19:00,22:00,NO,3,2,24,NO,NO,7,
,MT09_RM04A,2018,12/03/2018,19:00,21:00,NO,2,2,0,YES,NO,2.15-9.15,
,MT09_RM05GC,2018,12/03/2018,19:00,21:00,NO,2,2,0,NO,NO,2.15-9.15,
,MT09_RM01,2018,12/03/2018,13:45,14:00,NO,0.05,2,0,YES,YES,7,nestboxes Big Crack
,MT24_Majjistral_Eggshell,2018,13/03/2018,18:40,21:05,NO,2.42,1,0,NO,NO,7,
,MT24_Majjistral_Thomas,2018,13/03/2018,18:40,21:05,NO,2.42,2,0,NO,NO,7,
,MT24_Cumnija_South_NS4,2018,21/03/2018,11:55,11:55,NO,0,1,0,YES,YES,8,
,MT24_Cumnija_South_Cave,2018,21/03/2018,12:00,12:00,NO,0,1,0,YES,YES,8,NS8
,MT09_RM01,2018,21/03/2018,15:15,15:30,NO,0.2,2,0,YES,YES,8,nestboxes Big Crack
,MT09_RM05GC_Central,2018,21/03/2018,11:45,13:00,NO,0.25,1,0,YES,YES,7,
,MT09_RM05BT,2018,21/03/2018,15:00,16:00,NO,0.25,2,0,YES,YES,7,
,MT09_RM05BT_Upper,2018,21/03/2018,15:00,16:00,NO,0.25,2,0,YES,YES,7,1 bird handled; NS13
,MT24_Majjistral_Eggshell,2018,24/03/2018,17:00,17:15,NO,0.25,1,0,YES,YES,8,4 birds handled
,MT09_RM01,2018,28/03/2018,14:00,14:15,NO,0.2,2,0,YES,YES,8,big crack nestboxes
,MT09_RM04C,2018,02/04/2018,20:00,22:00,NO,2,2,12,NO,NO,9,mist nest infront of cave 2 on lower ledge
,MT09_RM03_North,2018,02/04/2018,20:00,22:00,NO,2,1,12,NO,NO,7,
,MT09_RM03_South,2018,02/04/2018,20:00,22:00,NO,2,1,12,NO,NO,7,
,MT09_RM05GC_South,2018,03/04/2018,20:00,22:00,NO,2,2,0,NO,NO,9,
,MT24_Majjistral_Eggshell,2018,03/04/2018,20:15,22:45,YES,2.5,1,0,NO,NO,8,
,MT24_Majjistral_Thomas,2018,03/04/2018,20:15,22:45,YES,2.5,2,0,NO,NO,8,
,MT24_Majjistral_NS2_NS3,2018,03/04/2018,22:00,22:45,YES,0.2,1,0,NO,NO,8,
,MT09_RM05BT_Upper,2018,05/04/2018,20:15,21:45,NO,1.5,2,0,NO,NO,8,
,MT09_RM05BT_Lower,2018,05/04/2018,20:15,21:45,NO,1.5,1,0,NO,NO,8,outer entrance
,MT17_Comino_Shelf,2018,07/04/2018,13:00,15:00,NO,2,2,0,YES,YES,9,NS9 and NS10
,MT24_Majjistral_NS2_NS3,2018,10/04/2018,21:15,21:20,YES,0.08,1,0,YES,NO,8,
,MT24_Majjistral_Eggshell,2018,10/04/2018,20:15,22:15,NO,2,1,0,NO,NO,8,
,MT24_Majjistral_Thomas,2018,10/04/2018,20:15,22:15,NO,2,2,0,NO,NO,8,
,MT24_Majjistral_Subt,2018,20/04/2018,13:10,13:30,NO,0.33,1,0,YES,YES,8,"NS12 and NS14 not handled, NS10 empty"
,MT24_Cumnija_South_NS4,2018,20/04/2018,15:30,15:30,NO,0,1,0,YES,YES,8,
,MT24_Cumnija_South_Cave,2018,20/04/2018,15:40,15:40,NO,0,1,0,YES,YES,8,NS8 only
,MT27_Babu,2018,20/04/2018,13:00,14:00,NO,1,2,0,YES,YES,9,
,MT24_Majjistral_Eggshell,2018,23/04/2018,20:35,22:15,NO,1.67,1,0,NO,NO,8,
,MT24_Majjistral_Thomas,2018,23/04/2018,20:35,22:15,NO,1.67,2,0,NO,NO,8,
,MT24_Majjistral_Eggshell,2018,30/04/2018,20:35,22:30,NO,1.92,1,0,NO,NO,9,
,MT24_Majjistral_Thomas,2018,30/04/2018,20:35,22:30,NO,1.92,2,0,NO,NO,9,
,MT24_Majjistral_Subt,2018,30/04/2018,20:00,20:20,NO,0.33,1,0,YES,YES,9,only NS8 handled
,MT09_RM04A,2018,01/05/2018,20:30,22:45,YES,2,3,0,NO,NO,8,
,MT09_RM04B,2018,01/05/2018,22:15,22:30,YES,0.25,1,0,YES,NO,8,
,MT09_RM05GC_South,2018,01/05/2018,20:35,22:15,NO,1.67,2,0,NO,NO,9,
,MT09_RM05GC_Central,2018,01/05/2018,21:10,22:15,NO,0.75,1,0,NO,NO,9,
,MT24_Majjistral_Subt,2018,02/05/2018,16:10,17:08,NO,0.25,1,0,YES,YES,8,
,MT24_Majjistral_Eggshell,2018,04/05/2018,20:30,23:00,NO,2.2,1,0,NO,NO,9,
,MT24_Majjistral_Thomas,2018,04/05/2018,20:30,23:00,NO,2.25,1,0,NO,NO,9,
,MT17_Cominotto_1,2018,06/05/2018,20:40,23:00,NO,2,1,0,NO,NO,10,
,MT17_Cominotto_2,2018,06/05/2018,22:05,23:00,YES,0.25,1,0,NO,NO,10,only birds close to entrance
,MT17_Cominotto_3,2018,06/05/2018,20:40,23:00,NO,2,1,0,NO,NO,10,
,MT17_Cominotto_4,2018,06/05/2018,20:40,22:50,NO,2,1,0,NO,NO,10,
,MT17_Cominotto_9,2018,06/05/2018,20:40,22:50,NO,2,1,0,NO,NO,8,
,MT24_Majjistral_Subt,2018,10/05/2018,12:05,12:20,NO,0.25,1,0,YES,YES,8,
,MT09_RM03_18to22,2018,11/05/2018,21:40,22:30,NO,0.83,1,0,NO,NO,10,
,MT09_RM03_North,2018,11/05/2018,20:45,22:45,NO,2,1,12,NO,NO,8,
,MT09_RM03_South,2018,11/05/2018,20:45,22:45,NO,2,1,12,NO,NO,8,
,MT09_RM05BT_Upper,2018,16/05/2018,20:50,22:50,YES,2,2,0,NO,NO,8 & 10,
,MT09_RM05BT_Lower,2018,16/05/2018,20:50,22:50,YES,2,1,0,NO,NO,8 & 10,outer entrance
,MT09_RM04D,2018,16/05/2018,20:40,22:45,NO,2,3,0,NO,NO,9,
,MT09_RM04A,2018,16/05/2018,23:40,00:00,NO,0.33,2,0,YES,NO,9,
,MT09_RM01,2018,17/05/2018,12:00,12:20,NO,0.33,3,0,YES,YES,9,
,MT09_RM01_Lower,2018,17/05/2018,11:15,11:30,NO,0.2,1,0,YES,YES,9,
,MT09_RM02_Caves,2018,17/05/2018,11:30,11:45,NO,0.5,1,0,YES,YES,9,
,MT24_Cumnija_South_NS4,2018,22/05/2018,15:20,15:25,NO,0.05,1,0,YES,YES,8,1 chick ringed
,MT24_Cumnija_South_Cave,2018,22/05/2018,15:40,15:50,NO,0.05,1,0,YES,YES,8,1 chick ringed
,MT24_Majjistral_NorthCave,2018,22/05/2018,17:05,17:35,NO,0.5,1,0,YES,YES,10,c-ringing
,MT24_Majjistral_South_4,2018,22/05/2018,20:45,22:00,NO,1.25,3,0,NO,NO,10,
,MT22_StPauls_WestCave,2018,27/05/2018,19:00,22:45,NO,2,2,0,NO,NO,9 nd 10,inc. c-ringing during day
,MT22_StPauls_MainCave,2018,27/05/2018,20:45,23:00,NO,2,3,24,NO,NO,10,
,MT24_Majjistral_Eggshell,2018,30/05/2018,20:00,23:10,NO,2.5,1,0,NO,NO,9,inc. c-ringing during day
,MT24_Majjistral_Subt,2018,30/05/2018,19:10,19:20,NO,0.17,1,0,YES,YES,9,c-ringing
,MT24_Majjistral_Thomas,2018,30/05/2018,20:50,23:00,NO,2,2,0,NO,NO,9,
,MT09_RM03_18to22,2018,31/05/2018,20:55,22:45,NO,1.75,2,0,NO,NO,9 nd 10,
,MT09_RM03_North,2018,31/05/2018,20:45,23:00,NO,2,1,12,NO,NO,9,
,MT09_RM03_South,2018,31/05/2018,20:45,22:45,NO,2,1,12,NO,NO,9,
,MT22_StPauls_WestCave,2018,01/06/2018,13:00,13:30,NO,0.5,2,0,YES,YES,10,c-ringing
,MT09_RM04B,2018,04/06/2018,20:15,23:00,NO,0.5,1,0,NO,NO,9 nd 10,1 chick ringed
