Errors,site,Cave_string,ringingDate,month,Year,Hour,HourTime,type,ringnumber,Replacement,age,sex,winglength,weight,billlength,billheight,tarsus,ringer,cave,nest_or_direction,remarks,sexed_by,tags,feather_sample,broodpatch,Prospector
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_South,07/06/2017,7,2017,21,21:00:00,R,EE03200,0,3J,,,,,,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_Central,07/06/2017,7,2017,20,20:00:00,N,EE03741,0,1,,,,,,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_North,07/06/2017,7,2017,20,20:00:00,N,EE03742,0,1,,,,,,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_South,07/06/2017,7,2017,21,21:00:00,N,EE03743,0,3J,,,,,,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_South,07/06/2017,7,2017,21,21:00:00,N,EE03744,0,4,,235,420,38.5,7.5,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04C,07/06/2017,7,2017,21,21:00:00,N,EE03769,0,3J,,,320,,,,BLM seabird project,,,,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,07/07/2017,7,2017,21,21:00:00,R,EE02230,0,4,,236,390,38.8,7.7,47.7,BLM seabird project,Eggshell cave,,way in,,with A99,yes,,0
0,"L-Ahrax Point, Mellieha",MT09_RM02_Lower,07/07/2017,7,2017,22,22:00:00,N,EE03680,0,3J,,,420,36.7,6,,BLM seabird project,,,,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,07/07/2017,7,2017,21,21:00:00,N,EE03745,0,3J,,211,260,35.4,7.3,45,BLM seabird project,Eggshell cave,,way out,,C43 deployed,Yes,,0
0,"L-Ahrax Point, Mellieha",MT09_RM02_Lower,07/07/2017,7,2017,22,22:00:00,R,EE03768,0,3J,,,340,,,,BLM seabird project,,,,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,07/07/2017,7,2017,21,21:00:00,N,EE03770,0,3J,,,315,37.4,7.5,46.7,BLM seabird project,Eggshell cave,,in entrance,,C47 deployed,Yes,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,07/07/2017,7,2017,22,22:00:00,N,EE03787,0,3J,,,360,37.7,6.9,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03,07/10/2017,7,2017,21,21:00:00,R,EE03676,0,3J,,,,,,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03,07/10/2017,7,2017,21,21:00:00,N,EE03788,0,3J,,224,370,36,7.6,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,07/12/2017,7,2017,11,11:00:00,R,EE03515,0,3J,,,,,,,BLM seabird project,,,,,,,,0
0,office,Office,07/12/2017,7,2017,14,14:00:00,N,EE03746,0,3J,,238,290,35.3,7.1,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM02_Lower,07/12/2017,7,2017,21,21:00:00,N,EE03789,0,3J,,212,240,35.7,6.4,,BLM seabird project,,,,,,,,0
0,office,Office,17/07/2017,7,2017,10,10:00:00,R,EE03637,0,3J ,,,290,,,,BLM seabird project,,,,,,,,0
0,office,Office,17/07/2017,7,2017,11,11:00:00,N,EE03790,0,3J,,,330,37.1,7.1,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_Central,26/07/2017,7,2017,12,12:00:00,R,EE03741,0,1,,,,,,,BLM seabird project,,,,,,,,0
0,office,Office,08/01/2017,8,2017,0,00:00:00,N,EE03661,0,3J,,,260,36.5,6.8,,BLM seabird project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_Central,08/02/2017,8,2017,17,17:00:00,R,EE03741,0,1,,,,,,,BLM seabird project,,,,,,,,0
0,office,Office,08/04/2017,8,2017,0,00:00:00,N,EE03747,0,3J,,,,36.6,7,,BLM seabird project,,,,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,10/10/2017,10,2017,17,17:00:00,R,EE00665,0,4,,,,,,,BLM Seabird Project,Subt cave,,"inside during day, with FF03189",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,10/10/2017,10,2017,17,17:00:00,R,EE01703,0,4,,,,,,,BLM Seabird Project,Subt cave,,"inside during day, with EE01745",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,10/10/2017,10,2017,17,17:00:00,R,EE01745,0,4,,,,,,,BLM Seabird Project,Subt cave,,"inside during day, with EE01703",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,10/10/2017,10,2017,17,17:00:00,R,FF03189,0,4,,,,,,,BLM Seabird Project,Subt cave,,"inside during day, with EE00665",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,10/12/2017,10,2017,13,13:00:00,R,EE01727,0,4,,,,,,,BLM Seabird Project,Subt cave,NS14 ,"inside during day, with FF03187",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,10/12/2017,10,2017,13,13:00:00,R,FF03187,0,4,,,,,,,BLM Seabird Project,Subt cave,NS14 ,"inside during day, with EE01727",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,25/01/2018,1,2018,18,18:00:00,R,EE00665,0,4,,,,,,,BLM Seabird Project,Subt cave,NS10,"back right, with FF03189, during day",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,25/01/2018,1,2018,19,19:00:00,R,EE01704,0,4,M,,410,37.1,8.9,,BLM Seabird Project,Thomas cave,way in,,cloaca,with A77,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,25/01/2018,1,2018,20,20:00:00,R,EE01732,0,4,,,400,36.2,8.5,,BLM Seabird Project,Eggshell cave,way in,,,with C09,YES,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_NS2_NS3,25/01/2018,1,2018,19,19:00:00,R,EE01907,0,4,,,,,,,BLM Seabird Project,NS2,NS2,with EE02747,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,25/01/2018,1,2018,18,18:00:00,R,EE02129,0,4,,,360,,,,BLM Seabird Project,Eggshell cave,,way in,,with A37,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,25/01/2018,1,2018,19,19:00:00,R,EE02214,0,4,,,330,35,7.1,,BLM Seabird Project,Eggshell cave,,way in,,"C21 deployed, lost A85",,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,25/01/2018,1,2018,18,18:00:00,R,EE02228,0,4,,,,,,,BLM Seabird Project,Eggshell cave,,way in,,A38 registered in RFID ,YES,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,25/01/2018,1,2018,19,19:00:00,R,EE02232,0,4,F,,360,34.1,7.6,,BLM Seabird Project,Thomas cave,,way in,cloaca,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,25/01/2018,1,2018,18,18:00:00,R,EE02241,0,4,,,370,,,,BLM Seabird Project,Thomas cave,,way in,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,25/01/2018,1,2018,18,18:00:00,R,EE02516,0,4,,,,,,,BLM Seabird Project,Subt cave,,NS14 ,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,25/01/2018,1,2018,19,19:00:00,R,EE02733,0,4,,,370,,,,BLM Seabird Project,Eggshell cave,,way in,,with A32,YES,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_NS2_NS3,25/01/2018,1,2018,19,19:00:00,R,EE02747,0,4,,,,,,,BLM Seabird Project,NS2,,NS2,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,25/01/2018,1,2018,19,19:00:00,R,EE03010,0,4,F,,,34.4,8,,BLM Seabird Project,Eggshell cave,,way in,cloaca,with A76,YES,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,25/01/2018,1,2018,18,18:00:00,N,EE03772,0,4,F,,360,34.3,7.6,45.4,BLM Seabird Project,Eggshell cave,,way in,measurements,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,25/01/2018,1,2018,19,19:00:00,N,EE03773,0,4,F,,290,30.1,7,,BLM Seabird Project,Eggshell cave,,outside,cloaca,C33 deployed,YES,,1
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,25/01/2018,1,2018,18,18:00:00,R,FF03181,0,4,,,,,,,BLM Seabird Project,Subt cave,NS14 ,"underground nest, with EE02516, during day",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,25/01/2018,1,2018,18,18:00:00,R,FF03189,0,4,,,,,,,BLM Seabird Project,Subt cave,NS10,"back right, with EE00665, during day",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,25/01/2018,1,2018,18,18:00:00,R,FF03258,0,4,M,,380,36.8,7.8,,BLM Seabird Project,Thomas cave,way in,wet legs,cloaca,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,25/01/2018,1,2018,18,18:00:00,R,FF03273,0,4,,,430,37.2,8.7,,BLM Seabird Project,Eggshell cave,way in,,,with C19,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,14/02/2018,2,2018,11,11:00:00,R,EE02516,0,4,,,,,,,BLM Seabird Project,Subt cave,,NS14 ,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,14/02/2018,2,2018,11,11:00:00,R,FF03181,0,4,,,,,,,BLM Seabird Project,Subt cave,NS14 ,"underground nest, with EE02516, during day",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,14/02/2018,2,2018,11,11:00:00,R,FF03193,0,4,,,,,,,BLM Seabird Project,Subt cave,NS11,"inside during day, under rock nest",,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Subt,27/02/2018,2,2018,16,16:00:00,R,EE03003,0,4,,,,,,,BLM Seabird Project,Subt cave,,NS12?,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,03/01/2018,3,2018,15,15:00:00,R,EE03314,0,4,,,,,,,BLM Seabird Project,Big Crack,,NB19,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,03/04/2018,3,2018,19,19:00:00,R,EE02204,0,4,F,236,410,33.1,7.3,46.8,BLM Seabird Project,Thomas cave,,way in,cloaca,,,opening,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,03/04/2018,3,2018,19,19:00:00,R,EE02215,0,4,M,,,38.1,8,,BLM Seabird Project,Thomas cave,,way in,cloaca,,,opening,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,03/04/2018,3,2018,19,19:00:00,R,EE03035,0,4,M,231,350,37.4,8,45.4,BLM Seabird Project,Eggshell cave,,way in,call,with C27,yes,closed,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,03/04/2018,3,2018,19,19:00:00,R,EE03119,0,4,M,,370,,,,BLM Seabird Project,Thomas cave,,"outside, prospector?",cloaca,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,03/04/2018,3,2018,19,19:00:00,R,EE03333,0,4,M,232,,35,8.6,45,BLM Seabird Project,Thomas cave,,way in,cloaca and call,,,closed,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,03/04/2018,3,2018,19,19:00:00,R,EE03339,0,4,F,236,390,35.4,8,46.2,BLM Seabird Project,Eggshell cave,,way in,cloaca & egg,with C04,yes,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,03/04/2018,3,2018,18,18:00:00,R,EE03772,0,4,F,236,340,34.8,7.2,44.7,BLM Seabird Project,Eggshell cave,,way in,cloaca,A44 deployed,yes,,0
0,Saint Paul's Island (Yelkouan colony),MT22_StPauls_MainCave,03/09/2018,3,2018,21,21:00:00,R,EE02612,0,4,M,238,420,36.1,7.2,44.1,BLM Seabird Project,Main Cave,,"MN, way in",cloaca,,,open,0
0,Saint Paul's Island (Yelkouan colony),MT22_StPauls_WestCave,03/09/2018,3,2018,21,21:00:00,R,EE03523,0,4,,,,36.1,7.6,,BLM Seabird Project,West Cave,,way out,,,,,0
0,Saint Paul's Island (Yelkouan colony),MT22_StPauls_MainCave,03/09/2018,3,2018,21,21:00:00,R,EE03554,0,4,F,236,410,36,8.6,45.9,BLM Seabird Project,Main Cave,,"MN, way in",cloaca,,,,0
0,Saint Paul's Island (Yelkouan colony),MT22_StPauls_MainCave,03/09/2018,3,2018,20,20:00:00,N,EE03662,0,4,F,242,410,35.2,6.9,45,BLM Seabird Project,Main Cave,,"MN, way in",,,,,0
0,Saint Paul's Island (Yelkouan colony),MT22_StPauls_MainCave,03/09/2018,3,2018,20,20:00:00,N,EE03663,0,4,F,242,420,35.4,7.1,46.2,BLM Seabird Project,Main Cave,,"MN, way in",,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,03/12/2018,3,2018,14,14:00:00,R,EE01901,0,4,,,340,,,,BLM Seabird Project,Big Crack,NB22,on egg,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,03/12/2018,3,2018,14,14:00:00,R,EE02730,0,4,,,360,,,,BLM Seabird Project,Big Crack,,NB2,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,03/12/2018,3,2018,14,14:00:00,R,EE03158,0,4,,,410,,,,BLM Seabird Project,Big Crack,,NB20,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,13/03/2018,3,2018,20,20:00:00,R,EE02053,0,4,M,,380,,,,BLM Seabird Project,Eggshell cave,,way in,cloaca,with A92,yes,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,13/03/2018,3,2018,20,20:00:00,R,EE02239,0,4,F,,380,,,,BLM Seabird Project,Eggshell cave,,way in,cloaca,with A93,yes,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,13/03/2018,3,2018,19,19:00:00,R,EE02625,0,4,M,,350,36.9,8.6,47.4,BLM Seabird Project,Thomas cave,,way in,cloaca,,,opening,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,13/03/2018,3,2018,20,20:00:00,R,EE03183,0,4,M,,350,36.4,7.6,46.8,BLM Seabird Project,Eggshell cave,,way in,cloaca,with A86,yes,opening,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,13/03/2018,3,2018,19,19:00:00,R,EE03325,0,4,F,,340,,,,BLM Seabird Project,Eggshell cave,,way in,cloaca,with A06,yes,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,13/03/2018,3,2018,19,19:00:00,R,EE03333,0,4,,,400,,,,BLM Seabird Project,Thomas cave,,way in,,,,opening,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,13/03/2018,3,2018,20,20:00:00,N,EE03748,0,4,F,,320,35,7.6,45,BLM Seabird Project,Eggshell cave,,way in,cloaca,C48 deployed,yes,closed,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,13/03/2018,3,2018,20,20:00:00,N,EE03749,0,4,M,,380,34.5,6.7,44.9,BLM Seabird Project,Eggshell cave,,way in,cloaca,C31 deployed,yes,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,13/03/2018,3,2018,19,19:00:00,R,FF03269,0,4,M,,350,,,,BLM Seabird Project,Eggshell cave,way in,,cloaca,C34 deployed,yes,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,21/03/2018,3,2018,15,15:00:00,R,EE01901,0,4,,,330,,,,BLM Seabird Project,Big Crack,NB22,on egg,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,21/03/2018,3,2018,15,15:00:00,R,EE02730,0,4,,,400,,,,BLM Seabird Project,Big Crack,,NB2,,red pit tag on left,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,21/03/2018,3,2018,15,15:00:00,R,EE03158,0,4,,,370,,,,BLM Seabird Project,Big Crack,,NB20,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,21/03/2018,3,2018,15,15:00:00,R,EE03314,0,4,,,290,,,,BLM Seabird Project,Big Crack,,NB19,,no pit tag,,,0
0,Malta other sites,MT24_Cumnija_South_NS4,21/03/2018,3,2018,11,11:00:00,R,EE03348,0,4,,,450,,,,BLM Seabird Project,Cumnija; South Ledge,,NS4,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM05BT,21/03/2018,3,2018,15,15:00:00,N,EE03701,0,4,,,,,,,BLM Seabird Project,"Butter cave, upper ledge",,NS13,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_Central,21/03/2018,3,2018,13,13:00:00,N,EE03710,0,4,,,,,,,BLM Seabird Project,"Gregale cave, central",,NS11,,,,,0
0,Malta other sites,MT24_Cumnija_South_Cave,21/03/2018,3,2018,12,12:00:00,N,EE03750,0,4,M,,400,34.5,8.1,50.2,BLM Seabird Project,Cumnija; South Main cave,,NS8,cloaca,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_Central,21/03/2018,3,2018,12,12:00:00,R,FF03174,0,4,,,,,,,BLM Seabird Project,"Gregale cave, central, Cave 2",NS9,in nest,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,24/03/2018,3,2018,17,17:00:00,R,EE02205,0,4,,,,,,,BLM Seabird Project,Eggshell cave,,NS3,,C39 deployed,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,24/03/2018,3,2018,17,17:00:00,R,EE03045,0,4,,,,,,,BLM Seabird Project,Eggshell cave,,NS2,,C44 deployed,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,24/03/2018,3,2018,17,17:00:00,R,EE03334,0,4,,,,,,,BLM Seabird Project,Eggshell cave,,NS1,,with A43,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,24/03/2018,3,2018,17,17:00:00,R,EE03339,0,4,,,,,,,BLM Seabird Project,Eggshell cave,,N17,,with C04,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,28/03/2018,3,2018,14,14:00:00,R,EE03004,0,4,,,,,,,BLM Seabird Project,Big Crack,,NB2,,broken pit tag,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,28/03/2018,3,2018,14,14:00:00,R,EE03158,0,4,,,,,,,BLM Seabird Project,Big Crack,,NB20,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,28/03/2018,3,2018,14,14:00:00,R,EE03314,0,4,,,,,,,BLM Seabird Project,Big Crack,,NB19,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM01,28/03/2018,3,2018,14,14:00:00,R,EE03343,0,4,,,,,,,BLM Seabird Project,Big Crack,,NB22,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_South,04/02/2018,4,2018,20,20:00:00,R,EE01233,0,4,,,380,,,,BLM Seabird Project,South MN,way in ,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,20,20:00:00,R,EE01424,0,4,,,410,,,,BLM Seabird Project,North MN, way in ,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,20,20:00:00,R,EE01441,0,4,,,390,,,,BLM Seabird Project,North MN,way in,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04C,04/02/2018,4,2018,21,21:00:00,R,EE01536,0,4,,235,370,37.1,8,,BLM Seabird Project,Cave 2,"MN, way in","MN; missing right leg (from tarsus down), ring on left",,,,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM04C,04/02/2018,4,2018,21,21:00:00,R,EE01572,0,4,M,234,470,35.2,8.5,44.9,BLM Seabird Project,Cave 2,"MN, way in","MN, not in 2000_2017 records file",call,,,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM04C,04/02/2018,4,2018,21,21:00:00,R,EE02083,0,4,M,233,390,37.1,7.6,46.1,BLM Seabird Project,Cave 2,,way in ,cloaca,,,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,22,22:00:00,R,EE02125,0,4,,,,,,,BLM Seabird Project,North,,on ground,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04C,04/02/2018,4,2018,20,20:00:00,R,EE02503,0,4,F,224,320,33.9,7.1,42.7,BLM Seabird Project,MN,,"MN, way in",call,,,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,21,21:00:00,R,EE02564,0,4,,,335,,,,BLM Seabird Project,North MN,,way in,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,20,20:00:00,R,EE03106,0,4,,,,,,,BLM Seabird Project,North MN,,way in,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04C,04/02/2018,4,2018,20,20:00:00,R,EE03111,0,4,,235,430,37.8,8.5,,BLM Seabird Project,Cave 2,,"MN, way in",,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,20,20:00:00,R,EE03153,0,4,,,335,,,,BLM Seabird Project,North MN,,way in ,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,20,20:00:00,R,EE03175,0,4,,,,,,,BLM Seabird Project,North MN,,way in,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,21,21:00:00,R,EE03285,0,4,,,,,,,BLM Seabird Project,North MN,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,21,21:00:00,R,EE03541,0,4,,,,,,,BLM Seabird Project,North MN,,way in,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,20,20:00:00,N,EE03702,0,4,M,,420,,,,BLM Seabird Project,North MN,,way in,call,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,21,21:00:00,N,EE03703,0,4,,,410,37.1,7.4,,BLM Seabird Project,North MN,,way in,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,21,21:00:00,N,EE03704,0,4,,,360,37.6,6.7,,BLM Seabird Project,North MN,,way in,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_South,04/02/2018,4,2018,21,21:00:00,N,EE03705,0,4,,,350,33.7,7.6,,BLM Seabird Project,South MN,,way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,21,21:00:00,N,EE03706,0,4,,,420,35,7,,BLM Seabird Project,North MN,,way in ,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,20,20:00:00,N,EE03708,0,4,F,,330,32.7,7.2,,BLM Seabird Project,North MN,,way in,impression,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM03_North,04/02/2018,4,2018,20,20:00:00,N,EE03709,0,4,,,420,35.5,7.8,,BLM Seabird Project,North MN,,way in,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_NS2_NS3,04/03/2018,4,2018,22,22:00:00,R,EE01907,0,4,M,,380,37.7,7.6,,BLM Seabird Project,NS2,in nest,"with EE02747, no egg",call,,,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_South,04/03/2018,4,2018,20,20:00:00,R,EE01924,0,4,M,,435,,,,BLM Seabird Project,Gregale Cave; Cave 1,way in,ring EE01924 old; replaced with EE03371,cloaca,,,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_South,04/03/2018,4,2018,21,21:00:00,R,EE01953,0,4,M,,410,,,,BLM Seabird Project,Gregale Cave; Cave 1,way in,,cloaca,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,04/03/2018,4,2018,20,20:00:00,R,EE02129,0,4,F?,236,360,35.6,7.4,44.9,BLM Seabird Project,Eggshell cave,,way in ,cloaca,with A37,yes,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,04/03/2018,4,2018,20,20:00:00,R,EE02220,0,4,M,242,320,36,7.6,44.3,BLM Seabird Project,Eggshell cave,,way in,cloaca,C16 replaced A10 (broken),,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,04/03/2018,4,2018,20,20:00:00,R,EE02239,0,4,,,340,,,,BLM Seabird Project,Eggshell cave,,way in ,,with A93,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,04/03/2018,4,2018,21,21:00:00,R,EE02306,0,4,,,420,36,8.3,,BLM Seabird Project,Thomas cave,,way in,,,,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_NS2_NS3,04/03/2018,4,2018,22,22:00:00,R,EE02747,0,4,F,,320,,,,BLM Seabird Project,NS2,,in nest,cloaca,,,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,04/03/2018,4,2018,21,21:00:00,R,EE03033,0,4,M,,390,36.5,8.8,,BLM Seabird Project,Thomas cave,,way in,call,,,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,04/03/2018,4,2018,22,22:00:00,R,EE03094,0,4,F,230,370,34.4,7.1,,BLM Seabird Project,Eggshell cave,,way in,cloaca,C28 deployed,,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,04/03/2018,4,2018,21,21:00:00,R,EE03261,0,4,F,236,370,34.5,7.4,44,BLM Seabird Project,Eggshell cave,,way in,cloaca,with C18,yes,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,04/03/2018,4,2018,20,20:00:00,R,EE03269,0,4,,,350,37.1,7.7,,BLM Seabird Project,Thomas cave,,way in ,,,,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,04/03/2018,4,2018,21,21:00:00,R,EE03282,0,4,F,236,320,33.3,6.2,44.2,BLM Seabird Project,Eggshell cave,,way in,call,with A04,,open,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Eggshell,04/03/2018,4,2018,22,22:00:00,R,EE03325,0,4,M,,320,,,,BLM Seabird Project,Eggshell cave,,way in,cloaca and call,with A06,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,04/03/2018,4,2018,22,22:00:00,R,EE03327,0,4,,,380,,,,BLM Seabird Project,Thomas cave,,on egg,,,,,0
0,Majjistral (Yelkouan colony),MT24_Majjistral_Thomas,04/03/2018,4,2018,22,22:00:00,R,EE03336,0,4,F,,320,35.6,7.6,,BLM Seabird Project,Thomas cave,,way in,cloaca,,,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_South,04/03/2018,4,2018,20,20:00:00,R,EE03371,1,4,M,,435,,,,BLM Seabird Project,Gregale Cave; Cave 1,,way in,cloaca,,,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_South,04/03/2018,4,2018,21,21:00:00,N,EE03372,0,4,F?,,330,33.9,6.8,44.2,BLM Seabird Project,Gregale Cave; Cave 1,,"way in, wet legs",cloaca,,,open,0
0,"L-Ahrax Point, Mellieha",MT09_RM05GC_South,04/03/2018,4,2018,20,20:00:00,N,EE03707,0,4,M,,340,38.1,7.7,45.8,BLM Seabird Project,Gregale Cave; Cave 1,,way in,cloaca,,,open,0
