Errors,site,Cave_string,ringingDate,month,Year,Hour,HourTime,type,ringnumber,Replacement,age,sex,winglength,weight,billlength,billheight,tarsus,TH,middletoe,Head,BLnalopsi,ringer,cave,nest_or_direction,Tag details,BP,Notes,Prospector
,,MT09_RM05GC_Central,11/05/2023,5,2023,22,22:32:00,N,EE09094,0,4,,,390,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP4,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,22,22:41:00,N,EE09085,0,4,,,310,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP5,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,22,22:42:00,N,EE09095,0,4,,,330,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP5,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,22,22:45:00,R,EE03014,0,4,,,380,,,,,,,,BLM seabird project,Gregale central ledge,way in ,with FF04833 on left,BP4,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,22,22:47:00,N,EE09096,0,4,,,330,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,Bp4,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,22,22:50:00,N,EE09097,0,4,,,370,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,Bp4,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,22,22:54:00,R,EE06540,0,4,,,420,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP4,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,22,22:56:00,R,EE06809,0,4,,,340,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP4,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,22,22:59:00,R,EE06683,0,4,,,360,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP4,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,23,23:18:00,R,EE02605,0,4,,,510,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP4,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,23,23:23:00,R,EE04202,0,4,,,360,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP5,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,23,23:24:00,R,EE09039,0,4,,,460,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP4,,0
,,MT09_RM05GC_Central,11/05/2023,5,2023,23,23:28:00,N,EE09098,0,4,,,450,,,,,,,,BLM seabird project,Gregale central ledge,way in ,,BP4,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,20,20:58:00,R,EE06639,0,4,,,390,,,,,,,,BLM seabird project,SOW cave 4,way in,,BP4,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,20,20:58:00,N,EE09044,0,4,,,330,,,,,,,,BLM seabird project,SOW cave 4,way in,,Bp4,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,21,21:10:00,R,EE02054,0,4,,,360,,,,,,,,BLM seabird project,SOW cave 4,way in,,BP4,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,21,21:12:00,R,EE03401,0,4,,,325,,,,,,,,BLM seabird project,SOW cave 4,way in,,BP5,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,21,21:20:00,R,EE04767,0,4,,,385,,,,,,,,BLM seabird project,SOW cave 4,way in,,BP4,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,21,21:23:00,R,EE06875,0,4,,,410,,,,,,,,BLM seabird project,SOW cave 4,way in,,BP5,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,21,21:33:00,R,EE04765,0,4,,,435,,,,,,,,BLM seabird project,SOW cave 4,way in,,BP4,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,21,21:41:00,R,EE06845,0,4,,,405,,,,,,,,BLM seabird project,SOW cave 4,way in,,Bp4,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,22,22:01:00,N,EE09045,0,4,,,340,,,,,,,,BLM seabird project,SOW cave 4,way in,,BP5,,0
,,MT24_Majjistral_South_4,05/05/2023,5,2023,22,22:28:00,R,EE03416,0,4,,,410,,,,,,,,BLM seabird project,SOW cave 4,way in,,BP4,,0
,,MT24_Majjistral_South_1,05/05/2023,5,2023,21,21:20:00,N,EE09018,0,4,,,440,,,,,,,,BLM seabird project,SOW cave 1,way in ,,BP4,,0
,,MT24_Majjistral_South_1,05/05/2023,5,2023,21,21:45:00,R,EE06961,0,4,,,385,,,,,,,,BLM seabird project,SOW cave 1,way in,,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,21,21:23:00,N,EE09017,0,4,,,360,,,,,,,,BLM seabird project,Butter Cave Lower,way in ,,BP3,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,21,21:33:00,N,EE09126,0,4,,,400,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,21,21:35:00,R,EE03811,0,4,,,470,,,,,,,,BLM seabird project,Butter cave,way in,,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,21,21:47:00,R,EE03814,0,4,,,410,,,,,,,,BLM seabird project,Butter Cave lower,way in,,BP4,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,21,21:59:00,R,EE04330,0,4,,,400,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:10:00,N,EE09100,0,4,,,420,,,,,,,,BLM seabird project,Butter cave,way in,,BP4,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:11:00,R,EE04317,0,4,,,490,,,,,,,,BLM seabird project,Butter Cave lower,way in,,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:22:00,N,EE09057,0,4,,,385,,,,,,,,BLM seabird project,Butter Cave Lower,way in,,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:31:00,N,EE09058,0,4,,,420,,,,,,,,BLM seabird project,Butter cave,way in,,BP4,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:40:00,N,EE09059,0,4,,,410,,,,,,,,BLM seabird project,Butter Cave Lower,way in ,,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:49:00,R,EE09051,0,4,,,370,,,,,,,,BLM seabird project,Butter Cave lower,way in,,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:54:00,R,EE04502,0,4,,,390,,,,,,,,BLM seabird project,Butter Cave Lower,way in ,,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:55:00,R,EE00306,0,4,,,480,,,,,,,,BLM seabird project,Butter Cave lower,way in ,old open ring EE00306 replaced with EE09060,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:55:00,R,EE09060,1,4,,,480,,,,,,,,BLM seabird project,Butter Cave lower,way in,old open ring EE00306 replaced with EE09060,BP5,,0
,,MT09_RM05BT_Upper,23/05/2023,5,2023,21,21:21:00,N,EE09046,0,4,,,410,,,,,,,,BLM seabird project,Butter Cave upper,way in,entered NS5 feeding chick,BP5,,0
,,MT09_RM05BT_Lower,23/05/2023,5,2023,22,22:14:00,N,EE09047,0,4,,,420,,,,,,,,BLM seabird project,Butter Cave lower,way in,,BP5,,0
,,MT09_RM01,23/05/2023,5,2023,19,19:30:00,R,EE09007,0,4,,,460,,,,,,,,BLM seabird project,Big Crack,NB22,on egg,BP3,,0
,,MT09_RM01,23/05/2023,5,2023,19,19:45:00,N,EE09070,0,4,M,,370,38.5,8.3,,,,,29.3,BLM seabird project,Big Crack,NB24,prospecting with EE09071,BP5,,1
,,MT09_RM01,23/05/2023,5,2023,19,19:45:00,N,EE09071,0,4,F,,335,34.3,7.3,,,,,24.9,BLM seabird project,Big Crack,NB24,prospecting with EE09070,BP5,,1
,,MT09_RM04A,23/05/2023,5,2023,21,21:24:00,N,EE09072,0,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,,Bp4,,0
,,MT09_RM04A,23/05/2023,5,2023,21,21:45:00,R,EE06535,0,4,,,470,,,,,,,,BLM seabird project,RM04A,way in ,,BP4,,0
,,MT09_RM04A,23/05/2023,5,2023,21,21:53:00,R,EE04225,0,4,,,430,,,,,,,,BLM seabird project,RM04A,way in ,,BP4,,0
,,MT09_RM04A,23/05/2023,5,2023,21,21:58:00,N,EE09073,0,4,,,385,,,,,,,,BLM seabird project,RM04A,way in,,BP5,,0
,,MT09_RM04A,23/05/2023,5,2023,22,22:04:00,R,EE02506,0,4,,,535,,,,,,,,BLM seabird project,RM04A,way in,,BP5,,0
,,MT09_RM04A,23/05/2023,5,2023,22,22:20:00,R,EE04820,0,4,,,425,,,,,,,,BLM seabird project,RM04A,way in,,BP4,,0
,,MT09_RM04A,23/05/2023,5,2023,22,22:32:00,R,EE03800,0,4,,,360,,,,,,,,BLM seabird project,RM04A,way in,,BP5,,0
,,MT09_RM04A,23/05/2023,5,2023,22,22:35:00,R,EE04545,0,4,,,485,,,,,,,,BLM seabird project,RM04A,way in,,BP4,,0
,,MT09_RM04A,23/05/2023,5,2023,22,22:38:00,R,EE09028,0,4,,,460,,,,,,,,BLM seabird project,RM04A,way in,,BP4,,0
,,MT09_RM04A,23/05/2023,5,2023,22,22:47:00,R,EE04537,0,4,,,385,,,,,,,,BLM seabird project,RM04A,way in,,BP4,,0
,,MT09_RM04A,23/05/2023,5,2023,22,22:49:00,N,EE09074,0,4,,,360,,,,,,,,BLM seabird project,RM04A ,,,BP5,prospector,1
,,MT09_RM04A,23/05/2023,5,2023,22,22:55:00,R,EE02707,0,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,,BP5,,0
,,MT09_RM04A,23/05/2023,5,2023,23,23:00:00,R,EE06934,0,4,,,410,,,,,,,,BLM seabird project,RM04A,way in,,BP5,,0
,,MT09_RM04D,30/05/2023,5,2023,21,21:21:00,R,EE05051,0,4,,,370,,,,,,,,BLM seabird project,Bellavista,way in,wet legs,,,0
,,MT09_RM04D,30/05/2023,5,2023,21,21:25:00,R,EE04657,0,4,,,420,,,,,,,,BLM seabird project,Bellavista,way in,open ring EE04657 replaced with EE09099,,entered NS8,0
,,MT09_RM04D,30/05/2023,5,2023,21,21:25:00,R,EE09099,1,4,,,420,,,,,,,,BLM seabird project,Bellavista,way in,open ring EE04657 replaced with EE09099,,entered NS8,0
,,MT09_RM04D,30/05/2023,5,2023,22,22:05:00,R,EE04147,0,4,,,490,,,,,,,,BLM seabird project,Bellavista lower,way in,,,,0
,,MT09_RM04D,30/05/2023,5,2023,21,22:35:00,R,EE04683,0,4,,,430,,,,,,,,BLM seabird project,Bellavista upper,way in,,,,0
,,MT09_RM04D,30/05/2023,5,2023,21,22:50:00,R,EE04655,0,4,,,350,,,,,,,,BLM seabird project,Bellavista upper ,way in,,,,0
,,MT09_RM04C,30/05/2023,5,2023,22,22:49:00,N,EE09075,0,4,,,400,,,,,,,,BLM seabird project,RM04C,prospector,,BP5,,0
,,MT22_StPauls_Nestboxledge,03/06/2023,6,2023,20,20:15:00,N,EE09048,0,1,,,485,,,,,,,,BLM seabird project,NB03,FM,,,,0
,,MT22_StPauls_Nestboxledge,03/06/2023,6,2023,20,20:15:00,N,EE09049,0,1,,,465,,,,,,,,BLM seabird project,NB15,FL,,,,0
,,MT22_StPauls_WestCave,03/06/2023,6,2023,22,22:55:00,N,EE09101,0,4,,,360,,,,,,,,BLM seabird project,West Cave,way in,,,,0
,,MT22_StPauls_WestCave,03/06/2023,6,2023,23,23:11:00,R,EE04049,0,4,,,430,,,,,,,,BLM seabird project,West Cave,way in,,,,0
,,MT22_StPauls_WestCave,03/06/2023,6,2023,23,23:31:00,N,EE09102,0,4,,,470,,,,,,,,BLM seabird project,West Cave,way in,,BP5,,0
,,MT22_StPauls_MainCave,03/06/2023,6,2023,22,22:25:00,N,EE09050,0,4,,,335,,,,,,,,BLM seabird project,Main Cave,,,,,0
,,MT22_StPauls_MainCave,03/06/2023,6,2023,22,22:42:00,R,EE02368,0,4,,,460,,,,,,,,BLM seabird project,Main Cave,,,,,0
,,MT22_StPauls_MainCave,03/06/2023,6,2023,22,22:44:00,N,EE09127,0,4,,,470,,,,,,,,BLM seabird project,Main Cave,,,,,0
,,MT22_StPauls_MainCave,03/06/2023,6,2023,22,22:46:00,N,EE09128,0,4,,,400,,,,,,,,BLM seabird project,Main Cave,,,,,0
,,MT22_StPauls_MainCave,03/06/2023,6,2023,22,22:47:00,N,EE09129,0,4,,,380,,,,,,,,BLM seabird project,Main Cave,,,,,0
,,MT22_StPauls_MainCave,03/06/2023,6,2023,23,23:11:00,N,EE09130,0,4,,,485,,,,,,,,BLM seabird project,Main Cave,,,,,0
,,MT22_StPauls_MainCave,03/06/2023,6,2023,23,23:37:00,R,EE04633,0,4,,,390,,,,,,,,BLM seabird project,Main Cave,,weighed after regurgitating in net,,,0
,,MT22_StPauls_MainCave,03/06/2023,6,2023,23,23:50:00,N,EE09131,0,4,,,530,,,,,,,,BLM seabird project,Main Cave,,,,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,21,21:39:00,R,EE04088,0,4,,,480,,,,,,,,BLM seabird project,Eggshell Cave,way in,,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,21,21:50:00,R,EE03427,0,4,,,415,,,,,,,,BLM seabird project,Eggshell Cave,way in,,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,22,22:31:00,R,EE03029,0,4,,,390,,,,,,,,BLM seabird project,Eggshell Cave,way in,,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,22,22:57:00,R,EE03772,0,4,,,405,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,BP5,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:11:00,R,EE03010,0,4,,,410,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:41:00,R,EE03593,0,4,,,320,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:22:00,R,EE02128,0,4,,,395,,,,,,,,BLM seabird project,Eggshell Cave,way in ,A19 removed,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:28:00,R,EE04854,0,4,,,400,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,BP5,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:32:00,R,EE06679,0,4,,,415,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:40:00,R,EE04126,0,4,,,345,,,,,,,,BLM seabird project,Eggshell Cave,way in ,ringed as pullus NOW  05/06/2019,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:44:00,R,EE04550,0,4,,,340,,,,,,,,BLM seabird project,Eggshell Cave,Way in ,,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:48:00,R,EE03050,0,4,,,420,,,,,,,,BLM seabird project,Eggshell Cave,way in,,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:51:00,R,EE04901,0,4,,,380,,,,,,,,BLM seabird project,Eggshell Cave,way in,,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,21,21:31:00,R,FF03273,0,4,,,390,,,,,,,,BLM seabird project,Eggshell Cave,way in ,D90 removed,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,21,21:39:00,N,EE09103,0,4,,,325,,,,,,,,BLM seabird project,Eggshell Cave,way in ,weighed after regurgitating,Bp6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,21,21:40:00,R,EE03118,0,4,,,410,,,,,,,,BLM seabird project,Eggshell Cave,way in ,D86 removed,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,21,21:45:00,N,EE09104,0,4,,,330,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,22,22:05:00,R,EE09105,1,4,,,370,,,,,,,,BLM seabird project,Eggshell Cave,way in ,A05 removed | ring EE03670 missing completely | identified from pit tag,,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,22,22:06:00,R,EE03061,0,4,,,370,,,,,,,,BLM seabird project,Eggshell Cave,way in ,D11 removed,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,22,22:15:00,R,EE04270,0,4,,,385,,,,,,,,BLM seabird project,Eggshell Cave,way in,D46 removed,Bp5,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,22,22:20:00,R,EE04115,0,4,,,390,,,,,,,,BLM seabird project,Eggshell Cave,way in ,D22 removed,Bp6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,22,22:35:00,R,EE06633,0,4,,,425,,,,,,,,BLM seabird project,Eggshell Cave,way in ,D69 removed ,BP5,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,22,22:37:00,R,EE03030,0,4,,,380,,,,,,,,BLM seabird project,Eggshell Cave,way in ,C29 removed,BP6,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,22,22:46:00,R,EE02226,0,4,,,430,,,,,,,,BLM seabird project,Eggshell Cave,way in ,D47 removed,BP5,,0
,,MT24_Majjistral_Thomas,08/06/2023,6,2023,22,22:49:00,R,EE03597,0,4,,,380,,,,,,,,BLM seabird project,Thomas Cave,potentially prospector,,Bp6,,0
,,MT24_Majjistral_Thomas,08/06/2023,6,2023,22,22:52:00,N,EE09106,0,4,,,380,,,,,,,,BLM seabird project,Thomas Cave,potentially prospector,,BP6,,0
,,MT24_Majjistral_Thomas,08/06/2023,6,2023,22,22:55:00,N,EE09107,0,4,,,310,,,,,,,,BLM seabird project,Thomas Cave,potentially prospector,prospector,BP5,,1
,,MT24_Majjistral_Thomas,08/06/2023,6,2023,22,22:59:00,R,EE03333,0,4,,,400,,,,,,,,BLM seabird project,Thomas Cave,potentially prospector,,,,0
,,MT24_Majjistral_Thomas,08/06/2023,6,2023,23,23:07:00,R,EE04969,0,4,,,340,,,,,,,,BLM seabird project,Thomas Cave,outside,,,,0
,,MT24_Majjistral_Thomas,08/06/2023,6,2023,23,23:10:00,R,EE04548,0,4,,,375,,,,,,,,BLM seabird project,Thomas Cave,potentially prospector,,,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:12:00,N,EE09108,0,4,,,320,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,,,0
,,MT24_Majjistral_Eggshell,08/06/2023,6,2023,23,23:20:00,R,EE02052,0,4,,,360,,,,,,,,BLM seabird project,Eggshell Cave,way in ,GLS retrieved,,"Blood P1, P5 P9 and chest feathers sampled",0
,,MT24_Majjistral_Thomas,08/06/2023,6,2023,23,23:40:00,R,EE03897,0,4,,,395,,,,,,,,BLM seabird project,Thomas Cave,way in ,,Bp5,,0
,,MT24_Majjistral_Thomas,08/06/2023,6,2023,23,23:54:00,N,EE09109,0,4,,,345,,,,,,,,BLM seabird project,Thomas Cave,potentially prospector,,BP5,,0
,,MT24_Majjistral_Eggshell,09/06/2023,6,2023,0,00:00:00,N,EE09110,0,4,,,345,,,,,,,,BLM seabird project,Eggshell Cave,way in,,BP4q,,0
,,MT24_Majjistral_Eggshell,09/06/2023,6,2023,0,00:01:00,N,EE09111,0,4,,,340,,,,,,,,BLM seabird project,Eggshell Cave,way in ,,Bp5,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,21,21:32:00,R,EE03954,0,4,,,490,,,,,,,,BLM seabird project,Cominotto Cave 9 ,way in ,,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,21,21:45:00,R,EE04244,0,4,,,460,,,,,,,,BLM seabird project,Cominotto Cave 9 ,way in ,,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,21,21:47:00,R,EE03399,0,4,,,470,,,,,,,,BLM seabird project,Cominotto Cave 9,way in ,,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,21,21:48:00,R,EE03397,0,4,,,385,,,,,,,,BLM seabird project,Cominotto Cave 9,way in ,,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,21,21:58:00,N,EE09132,0,4,,,360,,,,,,,,BLM seabird project,Cominotto Cave 9 ,prospector,,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,21,21:59:00,N,EE09133,0,4,,,330,,,,,,,,BLM seabird project,Cominotto Cave 9 ,prospector,,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,22,22:06:00,R,EE04243,0,4,,,390,,,,,,,,BLM seabird project,Cominotto Cave 9,way in ,EE04243 slipped off replaced with EE09134,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,22,22:06:00,R,EE09134,1,4,,,390,,,,,,,,BLM seabird project,Cominotto Cave 9,way in ,EE04243 slipped off replaced with EE09134,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,22,22:10:00,N,EE09135,0,4,,,510,,,,,,,,BLM seabird project,Cominotto Cave 9,way in,regurgitated before weighing!,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,22,22:12:00,R,EE06557,0,4,,,400,,,,,,,,BLM seabird project,Cominotto Cave 9,way in ,,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,22,22:20:00,R,EE06552,0,4,,,350,,,,,,,,BLM seabird project,Cominotto Cave 9,way in,,,,0
,,MT17_Cominotto_9,09/06/2023,6,2023,23,23:10:00,N,EE09136,0,4,,,360,,,,,,,,BLM seabird project,Cominotto Cave 9,prospector,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,21,21:40:00,R,EE02843,0,4,,,440,,,,,,,,BLM seabird project,Cominotto Cave 4,way in,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,21,21:45:00,N,EE09161,0,4,,,375,,,,,,,,BLM seabird project,Cominotto Cave 4,way in,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,21,21:49:00,N,EE09162,0,4,,,360,,,,,,,,BLM seabird project,Cominotto Cave 4,way in,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,22,22:05:00,R,EE06848,0,4,,,360,,,,,,,,BLM seabird project,Cominotto Cave 4,way in ,regurgitated before weighing!,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,22,22:17:00,N,EE09163,0,4,,,360,,,,,,,,BLM seabird project,Cominotto Cave 4,way in ,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,22,22:34:00,R,EE04750,0,4,,,340,,,,,,,,BLM seabird project,Cominotto Cave 4,way in ,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,22,22:49:00,N,EE09164,0,4,,,435,,,,,,,,BLM seabird project,Cominotto Cave 4,way in,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,22,22:49:00,N,EE09165,0,4,,,385,,,,,,,,BLM seabird project,Cominotto Cave 4,way in ,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,23,23:13:00,N,EE09166,0,4,,,410,,,,,,,,BLM seabird project,Cominotto Cave 4,way in ,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,23,23:20:00,R,EE04219,0,4,,,435,,,,,,,,BLM seabird project,Cominotto Cave 4,way in,regurgitated before weighing!,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,23,23:32:00,R,EE06847,0,4,,,440,,,,,,,,BLM seabird project,Cominotto Cave 4,way in ,,,,0
,,MT17_Cominotto_4,09/06/2023,6,2023,23,23:35:00,R,EE02844,0,4,,,460,,,,,,,,BLM seabird project,Cominotto Cave 4,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,21,21:34:00,R,EE04722,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,21,21:49:00,R,EE04843,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,21,21:58:00,R,EE04738,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,22,22:56:00,R,EE09115,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2 ,way out,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,23,23:20:00,R,EE03089,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,21,21:33:00,N,EE09112,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,21,21:35:00,N,EE09113,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,21,21:43:00,N,EE09114,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,21,21:46:00,N,EE09115,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,22,22:05:00,N,EE09116,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,22,22:13:00,N,EE09117,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way out,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,22,22:17:00,N,EE09118,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,22,22:23:00,N,EE09119,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way out,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,22,22:14:00,N,EE09120,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,22,22:30:00,N,EE09121,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,22,22:34:00,N,EE09122,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,22,22:48:00,N,EE09123,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_1,09/06/2023,6,2023,22,22:56:00,N,EE09124,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 1,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,23,23:05:00,N,EE09125,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT17_Cominotto_1,09/06/2023,6,2023,23,23:23:00,N,EE09076,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 1,way in ,,,,0
,,MT17_Cominotto_2,09/06/2023,6,2023,23,23:27:00,N,EE09077,0,4,,,,,,,,,,,BLM seabird project,Cominotto Cave 2,way in ,,,,0
,,MT22_StPauls_WestCave,11/06/2023,6,2023,21,21:40:00,N,EE09140,0,4,,,310,,,,,,,,BLM seabird project,West Cave,prospector,,,,0
,,MT22_StPauls_WestCave,11/06/2023,6,2023,21,21:10:00,N,EE09138,0,1,,,520,,,,,,,,BLM seabird project,West Cave,NS8,FM,,,0
,,MT22_StPauls_WestCave,11/06/2023,6,2023,21,21:20:00,N,EE09139,0,1,,,390,,,,,,,,BLM seabird project,West Cave,NS3,FS,,,0
